Time,A/F Correction #1 (%),Accelerator Pedal Angle (%),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),Mass Airflow (g/s),Requested Torque* (raw ecu value),Vehicle Speed (mph),Phidget IK Sensor 267583:0 (AFR),Manifold Absolute Pressure (psi),Manifold Relative Pressure (Corrected) (psi)
13:19:32.268,5.47,15.69,8,0.72,1963,0.00,0.00,1.0000,23.67,171.95,38,14.29,10.59,-3.77
13:19:32.348,4.69,15.69,8,0.72,1979,0.00,0.00,1.0000,23.75,169.08,38,14.24,10.59,-3.77
13:19:32.427,4.69,15.69,8,0.72,1973,0.00,0.00,1.0000,23.84,171.95,38,14.25,10.59,-3.77
13:19:32.524,5.47,15.69,8,0.72,2040,0.00,0.00,1.0000,24.02,171.89,38,14.26,10.59,-3.77
13:19:32.604,4.69,15.69,8,0.72,1989,0.00,0.00,1.0000,23.59,171.91,38,14.35,10.59,-3.77
13:19:32.684,4.69,15.69,8,0.72,1928,0.00,0.00,1.0000,24.10,171.88,38,14.31,10.59,-3.77
13:19:32.764,5.47,15.69,8,0.72,1988,0.00,0.00,1.0000,23.76,171.85,38,14.31,10.59,-3.77
13:19:32.844,4.69,15.69,8,0.72,2000,0.00,0.00,1.0000,24.20,169.11,38,14.33,10.59,-3.77
13:19:32.923,4.69,15.69,8,0.72,2006,0.00,0.00,1.0000,23.76,171.86,38,14.27,10.59,-3.77
13:19:33.004,4.69,15.69,8,0.72,2004,0.00,0.00,1.0000,23.76,169.12,39,14.33,10.59,-3.77
13:19:33.084,3.91,14.90,8,0.72,2004,0.00,0.00,1.0000,23.68,163.38,39,14.25,10.45,-3.92
13:19:33.163,3.91,14.90,8,0.71,2019,0.00,0.00,1.0000,23.50,160.49,39,14.24,10.45,-3.92
13:19:33.259,3.12,14.51,8,0.70,2025,0.00,0.00,1.0000,23.32,157.51,39,14.22,10.45,-4.06
13:19:33.338,3.12,14.12,8,0.70,2017,0.00,0.00,1.0000,23.32,154.70,39,14.21,10.30,-4.06
13:19:33.419,3.12,13.73,8,0.69,2023,0.00,0.00,1.0000,22.99,148.86,39,14.25,10.16,-4.21
13:19:33.499,3.12,13.73,8,0.68,2035,0.00,0.00,1.0000,22.55,140.07,39,14.26,10.16,-4.21
13:19:33.579,1.56,12.16,8,0.66,2038,0.00,0.00,1.0000,20.51,119.64,39,14.26,10.01,-4.50
13:19:33.659,1.56,11.76,8,0.60,2034,0.00,0.00,1.0000,18.46,116.71,39,14.16,9.43,-5.08
13:19:33.738,-0.78,10.98,8,0.57,2030,0.00,0.00,1.0000,17.66,110.54,39,14.14,8.85,-5.66
13:19:33.818,-0.78,10.98,8,0.53,2046,0.00,0.00,1.0000,16.84,107.89,39,14.02,8.27,-6.24
13:19:33.899,-1.56,10.98,8,0.51,1986,0.00,0.00,1.0000,16.19,107.82,39,13.87,7.98,-6.53
13:19:33.979,-2.34,10.98,8,0.49,2046,0.00,0.00,1.0000,16.02,107.82,39,14.00,7.69,-6.67
13:19:34.074,-3.12,10.98,8,0.48,2041,0.00,0.00,1.0000,15.94,107.58,39,14.02,7.55,-6.82
13:19:34.155,-3.12,10.98,8,0.47,2103,0.00,0.00,1.0000,15.38,107.48,39,13.97,7.55,-6.96
13:19:34.235,-3.12,10.98,8,0.47,2054,0.00,0.00,1.0000,16.15,107.82,39,14.00,7.40,-6.96
13:19:34.316,-2.34,10.98,8,0.47,1994,0.00,0.00,1.0000,16.53,107.82,39,14.12,7.55,-6.96
13:19:34.394,-0.78,10.98,8,0.47,2035,0.00,0.00,1.0000,16.30,107.70,39,14.32,7.40,-6.82
13:19:34.474,0.00,10.98,8,0.48,2102,0.00,0.00,1.0000,16.38,107.54,39,14.45,7.40,-6.96
13:19:34.554,0.00,10.98,8,0.47,2107,0.00,0.00,1.0000,15.94,110.54,39,14.68,7.40,-6.96
13:19:34.635,0.78,11.37,8,0.48,2051,0.00,0.00,1.0000,16.44,113.65,39,14.78,7.40,-6.96
13:19:34.715,0.78,11.37,8,0.49,1988,0.00,0.00,1.0000,17.61,116.54,39,14.62,7.55,-6.67
13:19:34.811,1.56,11.37,8,0.51,2040,0.00,0.00,1.0000,17.97,116.52,39,14.46,7.69,-6.67
13:19:34.890,3.12,11.37,8,0.52,2106,0.00,0.00,1.0000,17.79,116.47,39,14.46,7.84,-6.53
13:19:34.970,3.12,11.37,8,0.52,2054,0.00,0.00,1.0000,17.85,116.55,39,14.60,7.98,-6.38
13:19:35.050,3.91,11.37,8,0.52,2053,0.00,0.00,1.0000,17.59,116.52,39,14.75,7.98,-6.38
13:19:35.130,3.12,11.37,8,0.52,1993,0.00,0.00,1.0000,17.46,116.54,39,14.75,7.98,-6.38
13:19:35.210,2.34,11.37,8,0.52,2048,0.00,0.00,1.0000,17.46,116.37,39,14.57,7.98,-6.38
13:19:35.291,2.34,11.37,8,0.52,2108,0.00,0.00,1.0000,17.59,116.35,39,14.37,7.98,-6.38
13:19:35.370,1.56,11.37,8,0.52,2057,0.00,0.00,1.0000,17.72,116.48,40,14.26,7.98,-6.38
13:19:35.450,2.34,11.37,8,0.52,2064,0.00,0.00,1.0000,18.00,116.50,40,14.15,7.98,-6.38
13:19:35.547,1.56,11.37,8,0.52,2066,0.00,0.00,1.0000,17.99,116.48,40,14.24,7.98,-6.38
13:19:35.627,1.56,11.37,8,0.52,2048,0.00,0.00,1.0000,17.79,119.24,40,14.26,7.98,-6.38
13:19:35.706,1.56,12.16,8,0.52,2054,0.00,0.00,1.0000,18.25,122.23,40,14.25,7.98,-6.38
13:19:35.786,1.56,12.16,8,0.53,2068,0.00,0.00,1.0000,18.79,125.26,40,14.19,7.98,-6.24
13:19:35.867,2.34,12.16,8,0.55,2068,0.00,0.00,1.0000,19.56,128.24,40,14.22,8.27,-6.09
13:19:35.947,3.12,12.55,8,0.56,2073,0.00,0.00,1.0000,19.72,128.23,40,14.33,8.42,-5.95
13:19:36.026,3.12,12.55,8,0.56,2057,0.00,0.00,1.0000,19.69,131.10,40,14.44,8.56,-5.80
13:19:36.106,3.91,12.94,8,0.58,2062,0.00,0.00,1.0000,20.14,134.08,40,14.53,8.71,-5.66
13:19:36.185,3.91,12.94,8,0.59,2068,0.00,0.00,1.0000,20.59,137.06,40,14.52,8.71,-5.51
13:19:36.282,3.91,12.94,8,0.59,2078,0.00,0.00,1.0000,20.90,137.04,40,14.52,8.85,-5.51
13:19:36.361,3.91,13.33,8,0.60,2083,0.00,0.00,1.0000,21.34,140.04,40,14.41,9.00,-5.37
13:19:36.441,3.91,13.33,8,0.61,2088,0.00,0.00,1.0000,21.66,140.04,40,14.34,9.00,-5.37
13:19:36.522,3.91,13.33,8,0.62,2071,0.00,0.00,1.0000,21.66,140.03,40,14.33,9.14,-5.22
13:19:36.602,3.12,13.33,8,0.62,2071,0.00,0.00,1.0000,21.49,143.03,40,14.33,9.14,-5.22
13:19:36.681,2.34,13.33,8,0.62,2089,0.00,0.00,1.0000,21.74,143.03,40,14.25,9.14,-5.22
13:19:36.760,2.34,13.73,8,0.63,2094,0.00,0.00,1.0000,21.91,146.00,40,14.16,9.14,-5.08
13:19:36.840,3.12,13.73,8,0.64,2093,0.00,0.00,1.0000,22.84,149.00,40,14.18,9.29,-4.93
13:19:36.920,3.12,14.12,8,0.65,2076,0.00,0.00,1.0000,22.73,151.98,40,14.25,9.43,-4.93
13:19:37.001,3.12,14.12,8,0.66,2076,0.00,0.00,1.0000,23.15,152.02,40,14.37,9.58,-4.79
13:19:37.097,3.12,14.12,8,0.66,2080,0.00,0.00,1.0000,23.31,152.02,40,14.44,9.72,-4.64
13:19:37.178,3.12,14.12,8,0.66,2081,0.00,0.00,1.0000,22.80,152.07,40,14.35,9.72,-4.64
13:19:37.258,3.12,14.12,8,0.66,2098,0.00,0.00,1.0000,22.90,151.99,40,14.35,9.72,-4.64
13:19:37.337,2.34,14.12,8,0.66,2097,0.00,0.00,1.0000,23.15,151.98,40,14.28,9.72,-4.79
13:19:37.416,2.34,14.12,8,0.66,2094,0.00,0.00,1.0000,23.15,152.00,40,14.19,9.72,-4.64
13:19:37.497,2.34,14.12,8,0.66,2087,0.00,0.00,1.0000,22.89,152.01,40,14.24,9.72,-4.64
13:19:37.577,1.56,14.12,8,0.66,2087,0.00,0.00,1.0000,23.32,152.07,40,14.27,9.72,-4.64
13:19:37.656,1.56,14.12,8,0.66,2082,0.00,0.00,1.0000,22.89,152.04,40,14.29,9.72,-4.64
13:19:37.737,1.56,14.12,8,0.66,2094,0.00,0.00,1.0000,23.15,152.04,40,14.37,9.72,-4.64
13:19:37.832,1.56,14.12,8,0.66,2093,0.00,0.00,1.0000,23.15,151.97,40,14.25,9.72,-4.64
13:19:37.913,1.56,14.12,8,0.66,2090,0.00,0.00,1.0000,23.06,151.99,40,14.33,9.72,-4.64
13:19:37.992,1.56,14.12,8,0.67,2077,0.00,0.00,1.0000,23.06,151.95,40,14.32,9.72,-4.64
13:19:38.072,2.34,14.12,8,0.66,2074,0.00,0.00,1.0000,22.55,151.99,40,14.33,9.72,-4.64
13:19:38.152,1.56,14.12,8,0.66,2068,0.00,0.00,1.0000,22.97,152.01,40,14.37,9.72,-4.64
13:19:38.233,2.34,14.12,8,0.66,2081,0.00,0.00,1.0000,22.72,151.98,40,14.43,9.72,-4.64
13:19:38.312,2.34,14.12,8,0.66,2080,0.00,0.00,1.0000,22.89,151.87,40,14.48,9.87,-4.50
13:19:38.393,2.34,14.12,8,0.67,2072,0.00,0.00,1.0000,23.22,151.86,40,14.39,9.87,-4.50
13:19:38.472,2.34,14.12,8,0.67,2048,0.00,0.00,1.0000,22.80,151.85,40,14.37,9.87,-4.50
13:19:38.568,2.34,14.12,8,0.67,2109,0.00,0.00,1.0000,22.45,154.83,40,14.40,9.87,-4.50
13:19:38.648,2.34,14.12,8,0.67,2104,0.00,0.00,1.0000,22.80,157.76,40,14.35,9.87,-4.50
13:19:38.728,3.12,14.51,8,0.67,2048,0.00,0.00,1.0000,23.30,157.63,40,14.35,9.87,-4.50
13:19:38.809,3.12,14.51,8,0.68,2047,0.00,0.00,1.0000,23.38,157.61,40,14.46,10.01,-4.35
13:19:38.888,3.91,14.51,8,0.68,2024,0.00,0.00,1.0000,23.21,160.48,40,14.48,10.01,-4.35
13:19:38.968,3.91,14.51,8,0.69,2022,0.00,0.00,1.0000,23.47,160.54,40,14.48,10.16,-4.21
13:19:39.048,3.91,14.90,8,0.69,2030,0.00,0.00,1.0000,23.46,163.29,40,14.45,10.16,-4.21
13:19:39.128,4.69,14.90,8,0.70,2022,0.00,0.00,1.0000,23.71,166.18,40,14.45,10.16,-4.21
13:19:39.212,3.91,15.29,8,0.70,2006,0.00,0.00,1.0000,23.79,172.07,40,14.38,10.16,-4.21
13:19:39.303,3.91,15.69,8,0.71,2004,0.00,0.00,1.0000,24.14,174.82,40,14.37,10.30,-4.06
13:19:39.385,3.91,16.08,8,0.71,2007,0.00,0.00,1.0000,24.04,177.65,40,14.33,10.45,-3.92
13:19:39.464,4.69,16.08,8,0.72,1996,0.00,0.00,1.0000,23.85,183.42,40,14.32,10.45,-3.77
13:19:39.544,5.47,16.47,8,0.73,1986,0.00,0.00,1.0000,24.78,186.30,40,14.47,10.59,-3.77
13:19:39.623,4.69,16.86,8,0.74,1995,0.00,0.00,1.0000,24.76,189.19,39,14.54,10.74,-3.63
13:19:39.704,6.25,17.25,8,0.74,1920,0.00,0.00,1.0000,24.47,201.46,39,14.44,10.74,-3.48
13:19:39.785,6.25,18.04,8,0.75,1971,0.00,0.00,1.0000,25.88,202.62,39,14.44,10.88,-3.34
13:19:39.864,6.25,18.43,8,0.77,1970,0.00,0.00,1.0000,25.85,203.79,39,14.48,11.17,-3.19
13:19:39.960,7.03,18.43,8,0.78,1971,0.00,0.00,1.0000,25.65,203.79,39,14.50,11.17,-3.05
13:19:40.040,7.03,18.43,8,0.79,1951,0.00,0.00,1.0000,26.03,203.79,39,14.57,11.32,-3.05
13:19:40.119,6.25,18.43,8,0.79,1945,0.00,0.00,1.0000,25.83,203.79,39,14.44,11.32,-3.05
13:19:40.199,6.25,18.43,8,0.79,1957,0.00,0.00,1.0000,25.55,203.79,39,14.34,11.32,-2.90
13:19:40.280,6.25,18.43,8,0.79,1937,0.00,0.00,1.0000,25.46,203.79,39,14.26,11.32,-2.90
13:19:40.360,6.25,18.43,8,0.79,1935,0.00,0.00,1.0000,25.46,203.79,39,14.24,11.32,-2.90
13:19:40.439,6.25,18.43,8,0.79,1950,0.00,0.00,1.0000,25.64,203.79,39,14.27,11.46,-2.76
13:19:40.519,5.47,18.43,8,0.79,1925,0.00,0.00,1.0000,25.26,203.79,39,14.27,11.46,-2.76
13:19:40.599,5.47,18.43,8,0.79,1936,0.00,0.00,1.0000,25.45,203.79,39,14.28,11.46,-2.76
13:19:40.678,6.25,18.43,8,0.79,1934,0.00,0.00,1.0000,25.45,203.79,39,14.24,11.46,-2.76
13:19:40.775,6.25,18.43,8,0.80,1981,0.00,0.00,1.0000,25.64,203.79,39,14.31,11.46,-2.76
13:19:40.854,5.47,18.43,8,0.79,1926,0.00,0.00,1.0000,24.98,203.79,39,14.28,11.46,-2.76
13:19:40.934,6.25,18.43,8,0.80,1914,0.00,0.00,1.0000,25.26,203.79,39,14.34,11.46,-2.76
13:19:41.014,6.25,18.43,8,0.80,1975,0.00,0.00,1.0000,25.54,203.79,38,14.33,11.46,-2.61
13:19:41.095,6.25,18.43,8,0.79,1916,0.00,0.00,1.0000,25.35,203.79,38,14.32,11.46,-2.76
13:19:41.175,6.25,18.43,8,0.80,1970,0.00,0.00,1.0000,25.53,203.79,38,14.32,11.46,-2.61
13:19:41.254,6.25,18.43,8,0.80,1915,0.00,0.00,1.0000,25.35,203.79,38,14.34,11.46,-2.61
13:19:41.334,6.25,18.43,8,0.80,1894,0.00,0.00,1.0000,25.45,203.79,38,14.38,11.61,-2.76
13:19:41.415,5.47,18.43,8,0.80,1894,0.00,0.00,1.0000,25.44,203.79,38,14.37,11.61,-2.61
13:19:41.510,6.25,18.43,8,0.80,1912,0.00,0.00,1.0000,25.25,203.79,37,14.25,11.61,-2.61
13:19:41.591,5.47,18.43,8,0.80,1892,0.00,0.00,1.0000,24.97,203.79,37,14.34,11.61,-2.61
13:19:41.670,5.47,18.43,8,0.80,1899,0.00,0.00,1.0000,25.15,203.79,37,14.31,11.61,-2.61
13:19:41.750,6.25,18.43,8,0.80,1898,0.00,0.00,1.0000,25.34,202.62,37,14.28,11.61,-2.61
13:19:41.831,7.03,18.04,8,0.81,1903,0.00,0.00,1.0000,25.44,202.62,37,14.25,11.61,-2.61
13:19:41.914,7.03,18.04,8,0.80,1896,0.00,0.00,1.0000,25.25,201.46,37,14.41,11.61,-2.61
13:19:41.990,6.25,18.04,8,0.81,1892,0.00,0.00,1.0000,25.44,201.46,37,14.37,11.61,-2.61
13:19:42.070,6.25,18.04,8,0.80,1904,0.00,0.00,1.0000,25.33,201.46,37,14.27,11.61,-2.61
13:19:42.150,5.47,18.04,8,0.80,1883,0.00,0.00,1.0000,25.24,201.46,37,14.22,11.46,-2.76
13:19:42.246,5.47,18.04,8,0.80,1904,0.00,0.00,1.0000,25.62,201.46,37,14.19,11.46,-2.76
13:19:42.326,5.47,18.04,8,0.81,1888,0.00,0.00,1.0000,25.24,201.46,37,14.22,11.46,-2.61
13:19:42.407,5.47,18.04,8,0.80,1883,0.00,0.00,1.0000,25.24,201.46,37,14.31,11.61,-2.61
13:19:42.486,5.47,18.04,8,0.80,1901,0.00,0.00,1.0000,25.52,201.46,37,14.24,11.61,-2.61
13:19:42.566,5.47,18.04,8,0.80,1892,0.00,0.00,1.0000,25.34,201.46,37,14.24,11.61,-2.61
13:19:42.646,5.47,18.04,8,0.81,1901,0.00,0.00,1.0000,25.15,201.46,37,14.29,11.61,-2.61
13:19:42.726,5.47,18.04,8,0.80,1889,0.00,0.00,1.0000,25.34,201.46,37,14.32,11.61,-2.61
13:19:42.806,5.47,18.04,8,0.80,1908,0.00,0.00,1.0000,25.52,201.46,37,14.37,11.61,-2.61
13:19:42.886,5.47,18.04,8,0.80,1906,0.00,0.00,1.0000,25.53,201.46,37,14.31,11.46,-2.61
13:19:42.981,6.25,18.04,8,0.80,1887,0.00,0.00,1.0000,25.24,201.46,37,14.29,11.61,-2.61
13:19:43.061,5.47,18.04,8,0.80,1908,0.00,0.00,1.0000,25.52,201.46,37,14.33,11.61,-2.76
13:19:43.142,5.47,18.04,8,0.80,1899,0.00,0.00,1.0000,25.33,201.46,37,14.26,11.46,-2.61
13:19:43.223,5.47,18.04,8,0.80,1906,0.00,0.00,1.0000,25.34,201.46,37,14.34,11.61,-2.61
13:19:43.303,5.47,18.04,8,0.80,1898,0.00,0.00,1.0000,25.33,201.46,37,14.37,11.61,-2.76
13:19:43.381,5.47,18.04,8,0.80,1904,0.00,0.00,1.0000,25.24,201.46,37,14.34,11.46,-2.61
13:19:43.463,6.25,18.04,8,0.80,1910,0.00,0.00,1.0000,25.43,201.46,37,14.33,11.46,-2.61
13:19:43.542,5.47,18.04,8,0.80,1968,0.00,0.00,1.0000,24.96,201.46,37,14.35,11.46,-2.76
13:19:43.621,5.47,18.04,8,0.80,1919,0.00,0.00,1.0000,25.72,201.46,37,14.29,11.46,-2.76
13:19:43.717,6.25,18.04,8,0.80,1905,0.00,0.00,1.0000,25.52,201.46,37,14.32,11.46,-2.76
13:19:43.798,7.03,18.04,8,0.80,1976,0.00,0.00,1.0000,25.52,201.46,37,14.39,11.46,-2.76
13:19:43.877,5.47,18.04,8,0.79,1863,0.00,0.00,1.0000,25.43,201.46,37,14.38,11.46,-2.76
13:19:43.958,5.47,18.04,8,0.80,1908,0.00,0.00,1.0000,25.62,201.46,37,14.33,11.46,-2.76
13:19:44.038,6.25,18.04,8,0.80,1938,0.00,0.00,1.0000,25.43,201.46,37,14.33,11.46,-2.76
13:19:44.116,6.25,18.04,8,0.79,1940,0.00,0.00,1.0000,25.43,201.46,37,14.35,11.46,-2.76
13:19:44.198,5.47,18.04,8,0.79,1925,0.00,0.00,1.0000,25.90,201.46,37,14.35,11.46,-2.76
13:19:44.276,6.25,18.04,8,0.79,1948,0.00,0.00,1.0000,25.72,201.46,37,14.33,11.46,-2.76
13:19:44.357,6.25,18.04,8,0.79,1934,0.00,0.00,1.0000,25.62,201.46,37,14.29,11.46,-2.76
13:19:44.453,5.47,18.04,8,0.79,1946,0.00,0.00,1.0000,25.72,201.46,37,14.28,11.46,-2.76
13:19:44.536,6.25,18.04,8,0.79,1961,0.00,0.00,1.0000,25.53,201.46,37,14.33,11.46,-2.76
13:19:44.613,5.47,18.04,8,0.79,1950,0.00,0.00,1.0000,25.53,201.46,37,14.34,11.46,-2.76
13:19:44.693,4.69,18.04,8,0.78,1961,0.00,0.00,1.0000,25.81,201.46,37,14.28,11.46,-2.76
13:19:44.773,5.47,18.04,8,0.79,1976,0.00,0.00,1.0000,25.81,201.46,37,14.25,11.46,-2.76
13:19:44.853,5.47,18.04,8,0.79,1961,0.00,0.00,1.0000,25.63,200.29,38,14.27,11.46,-2.90
13:19:44.934,4.69,17.25,8,0.78,2040,0.00,0.00,1.0000,25.91,197.84,38,14.31,11.32,-2.90
13:19:45.013,4.69,17.25,8,0.78,1988,0.00,0.00,1.0000,25.53,194.96,38,14.34,11.32,-2.90
13:19:45.094,4.69,17.25,8,0.78,1924,0.00,0.00,1.0000,25.63,194.96,38,14.31,11.32,-3.05
13:19:45.174,3.91,17.25,8,0.77,1992,0.00,0.00,1.0000,25.05,192.06,38,14.26,11.17,-3.05
13:19:45.268,3.91,16.86,8,0.77,1992,0.00,0.00,1.0000,25.34,192.06,38,14.29,11.17,-3.19
13:19:45.348,3.91,16.86,8,0.76,2008,0.00,0.00,1.0000,25.53,192.06,38,14.22,11.03,-3.19
13:19:45.428,3.91,16.86,8,0.76,2003,0.00,0.00,1.0000,25.43,189.26,38,14.26,11.03,-3.19
13:19:45.508,3.91,16.86,8,0.76,2006,0.00,0.00,1.0000,25.62,186.65,38,14.22,11.03,-3.19
13:19:45.589,3.91,16.47,8,0.75,2021,0.00,0.00,1.0000,25.05,183.62,38,14.33,11.03,-3.19
13:19:45.668,3.91,16.47,8,0.75,2026,0.00,0.00,1.0000,24.67,183.71,38,14.34,10.88,-3.34
13:19:45.748,3.12,16.47,8,0.74,2037,0.00,0.00,1.0000,24.58,183.76,39,14.28,10.88,-3.48
13:19:45.830,3.12,16.47,8,0.74,2024,0.00,0.00,1.0000,25.07,181.17,39,14.19,10.74,-3.48
13:19:45.924,3.12,16.08,8,0.74,2026,0.00,0.00,1.0000,25.37,178.33,39,14.26,10.74,-3.48
13:19:46.005,3.12,16.08,8,0.74,2044,0.00,0.00,1.0000,25.02,175.20,39,14.32,10.74,-3.48
13:19:46.083,3.12,15.69,8,0.73,1987,0.00,0.00,1.0000,24.10,175.23,39,14.38,10.59,-3.63
13:19:46.163,2.34,15.69,8,0.72,2040,0.00,0.00,1.0000,24.11,172.60,39,14.29,10.59,-3.63
13:19:46.244,2.34,15.69,8,0.72,2105,0.00,0.00,1.0000,24.70,169.70,39,14.19,10.45,-3.77
13:19:46.324,2.34,15.29,8,0.71,2049,0.00,0.00,1.0000,24.58,163.73,39,14.20,10.45,-3.77
13:19:46.404,1.56,14.90,8,0.71,2064,0.00,0.00,1.0000,24.40,160.71,39,14.20,10.45,-3.77
13:19:46.483,2.34,14.51,8,0.71,2066,0.00,0.00,1.0000,23.95,154.84,39,14.26,10.30,-3.92
13:19:46.564,1.56,14.12,8,0.70,2055,0.00,0.00,1.0000,23.70,154.93,39,14.33,10.30,-4.06
13:19:46.660,0.78,14.12,8,0.69,2058,0.00,0.00,1.0000,23.44,146.00,39,14.26,10.16,-4.06
13:19:46.740,0.00,13.33,8,0.68,2063,0.00,0.00,1.0000,22.79,143.02,40,14.16,10.01,-4.21
13:19:46.819,0.00,13.33,8,0.66,2080,0.00,0.00,1.0000,22.02,140.03,40,14.21,9.87,-4.50
13:19:46.900,-0.78,12.94,8,0.64,2081,0.00,0.00,1.0000,21.63,137.07,40,14.21,9.58,-4.64
13:19:46.980,-1.56,12.94,8,0.63,2088,0.00,0.00,1.0000,20.93,137.07,40,14.14,9.43,-4.79
13:19:47.059,-1.56,12.94,8,0.62,2074,0.00,0.00,1.0000,20.87,137.05,40,14.13,9.29,-4.93
13:19:47.140,-2.34,12.94,8,0.61,2076,0.00,0.00,1.0000,21.34,134.03,40,14.09,9.14,-5.08
13:19:47.220,-2.34,12.94,8,0.62,2081,0.00,0.00,1.0000,21.41,134.03,40,14.20,9.14,-5.08
13:19:47.300,-0.78,12.94,8,0.61,2090,0.00,0.00,1.0000,20.95,134.06,40,14.28,9.14,-5.08
13:19:47.396,-0.78,12.94,8,0.60,2098,0.00,0.00,1.0000,20.73,134.06,40,14.48,9.00,-5.22
13:19:47.475,-0.78,12.94,8,0.60,2101,0.00,0.00,1.0000,21.50,134.04,40,14.48,9.00,-5.22
13:19:47.556,-0.78,12.94,8,0.60,2084,0.00,0.00,1.0000,21.18,134.03,40,14.44,9.00,-5.22
13:19:47.635,0.00,12.94,8,0.61,2089,0.00,0.00,1.0000,21.03,134.00,40,14.38,9.00,-5.22
13:19:47.715,0.78,12.94,8,0.60,2088,0.00,0.00,1.0000,20.81,137.00,40,14.46,9.00,-5.22
13:19:47.795,0.00,12.94,8,0.60,2092,0.00,0.00,1.0000,20.96,133.98,40,14.51,9.00,-5.22
13:19:47.875,0.00,12.94,8,0.60,2103,0.00,0.00,1.0000,21.11,133.98,40,14.40,9.00,-5.22
13:19:47.956,0.00,12.94,8,0.60,2109,0.00,0.00,1.0000,20.96,134.03,40,14.35,9.00,-5.37
13:19:48.052,0.00,12.94,8,0.60,2110,0.00,0.00,1.0000,21.18,134.01,40,14.34,9.00,-5.22
13:19:48.131,0.78,12.94,8,0.60,2098,0.00,0.00,1.0000,20.95,130.93,40,14.34,9.00,-5.37
13:19:48.211,0.78,12.16,8,0.60,2095,0.00,0.00,1.0000,20.66,109.85,40,14.39,8.85,-5.37
13:19:48.292,0.78,9.80,8,0.56,2158,0.00,0.00,1.0000,16.91,84.18,40,14.40,8.71,-5.80
13:19:48.371,-1.56,9.02,8,0.48,2166,0.00,0.00,1.0000,14.05,84.18,40,14.47,7.69,-6.82
13:19:48.452,-3.91,9.02,8,0.42,2110,0.00,0.00,1.0000,13.20,84.33,40,14.26,6.82,-7.55
13:19:48.532,-6.25,9.02,8,0.39,2114,0.00,0.00,1.0000,12.67,84.42,40,13.90,6.24,-7.98
13:19:48.611,-7.03,9.02,8,0.38,2050,0.00,0.00,1.0000,12.30,82.43,40,13.58,6.09,-8.27
13:19:48.690,-8.59,5.88,8,0.37,2111,0.00,0.00,1.0000,12.37,53.96,40,13.46,5.95,-8.27
13:19:48.787,-9.38,5.49,8,0.35,2093,0.00,0.00,1.0000,11.30,48.21,40,13.61,5.80,-8.56
13:19:48.866,0.00,4.71,8,0.33,2082,0.00,0.00,1.0000,10.01,42.80,40,13.61,5.37,-9.00
13:19:48.947,0.00,4.31,10,0.30,2071,0.00,0.00,1.0000,10.11,36.65,40,13.69,4.93,-9.29
13:19:49.026,0.00,3.53,10,0.29,2079,0.00,0.00,1.0000,9.83,30.95,40,13.73,4.79,-9.43
13:19:49.106,0.00,3.14,10,0.28,2100,0.00,0.00,1.0000,8.55,25.34,40,13.84,4.64,-9.58
13:19:49.186,0.00,2.35,10,0.28,2103,0.00,0.00,1.0000,7.44,19.68,40,14.01,4.50,-9.72
13:19:49.267,0.00,1.96,10,0.29,2072,0.00,0.00,1.0000,9.73,14.12,40,14.32,4.50,-9.72
13:19:49.346,0.00,1.18,10,0.28,2067,0.00,0.00,1.0000,13.66,31.62,40,14.46,4.35,-9.87
13:19:49.427,0.00,0.39,10,0.28,2054,0.00,0.00,1.0000,16.03,2.26,40,14.50,4.50,-9.87
13:19:49.506,0.00,0.00,10,0.29,2060,0.00,0.00,1.0000,9.89,0.00,40,14.44,4.35,-9.87
13:19:49.602,0.00,0.00,10,0.30,2074,0.00,0.00,1.0000,7.19,0.00,40,14.47,4.35,-9.87
13:19:49.682,0.00,0.00,10,0.31,2042,0.00,0.00,1.0000,7.75,0.00,40,14.53,4.35,-9.87
13:19:49.763,0.00,0.00,10,0.32,2058,0.00,0.00,1.0000,9.23,0.00,40,14.78,4.35,-9.87
13:19:49.846,0.00,0.00,10,0.31,2032,0.00,0.00,1.0000,11.14,0.00,40,14.94,4.35,-9.87
13:19:49.923,0.00,0.00,10,0.30,2058,0.00,0.00,1.0000,14.23,0.00,40,15.26,4.35,-9.87
13:19:50.002,0.00,0.00,10,0.27,2043,0.00,0.00,1.0000,12.42,0.00,40,15.55,4.35,-9.72
13:19:50.083,0.00,0.00,10,0.27,2020,0.00,0.00,1.0000,6.24,0.00,40,16.25,4.50,-9.72
13:19:50.162,0.00,0.00,10,0.29,2018,0.00,0.00,1.0000,5.12,0.00,40,17.69,4.50,-9.72
13:19:50.241,0.00,0.00,10,0.30,2027,0.00,0.00,1.0000,8.80,0.00,40,17.69,4.50,-9.72
13:19:50.339,0.00,0.00,10,0.30,2027,0.00,0.00,1.0000,10.30,0.00,40,17.69,4.50,-9.87
13:19:50.419,0.00,0.00,10,0.29,1998,0.00,0.00,1.0000,13.75,0.00,40,17.70,4.50,-9.72
13:19:50.499,0.00,0.00,10,0.27,1994,0.00,0.00,1.0000,12.92,0.00,40,17.69,4.35,-9.87
13:19:50.578,0.00,0.00,10,0.26,2007,0.00,0.00,1.0000,6.86,0.00,40,17.69,4.35,-9.87
